,Immoweb Code,Prices,Locality,House Type,Area,Rooms,Kitchen,Terrace Area,Furniture,Fireplace,Garden Orientation,Garden Area,Ground Surface,Num of facades,Swimming Pool,Building State
399,Immoweb code : 7845716,From 255500€ To 1125000€,Troonstaat1148400—Oostende,DROOMTUVANEENUNIEKAPPARTEMENTINOOSTENDE?,,,,,,,,,,,,
400,Immoweb code : 9083944,380000€,Ronseweg66/199700—Oudenaarde,Loftforsale,186,3,,,No,,,,,1,No,As new
401,Immoweb code : 9083943,380000€,Ronseweg66/199700—Oudenaarde,Duplexforsale,186,3,,,No,,,,,1,No,As new
402,Immoweb code : 9083942,380000€,Ronseweg66/199700—Oudenaarde,Apartmentforsale,186,3,,,No,,,,,1,No,As new
403,Immoweb code : 9167671,385000€,ChausséedeWaterloo14781180—Uccle,Apartmentforsale,70,2,Not installed,34,No,,,,,,,
404,Immoweb code : 9282615,395000€,Ketsstraat512140—Antwerp,Apartmentforsale,140,3,,16,,,,,,2,,As new
405,Immoweb code : 9214758,395000€,SerweytensdeMercxstraat32/5.18301—Heist-aan-Zee,Apartmentforsale,,2,Hyper equipped,,Yes,,,,,2,No,As new
406,Immoweb code : 9289494,395000€,FilipsdeGoedekaai23-319000—Gent,Apartmentforsale,,3,Installed,,No,,,,,2,,
407,Immoweb code : 8981771,397000€,Stationsstraat32/1en29860—Oosterzele,Apartmentforsale,268,4,,,Yes,,,,,2,,As new
408,Immoweb code : 9232855,398000€,"GuidoGezellestraat2,22630—Aartselaar",Apartmentforsale,134,2,Hyper equipped,43,,,,,,,,
409,Immoweb code : 9255695,399000€,"StijnStreuvelsstraat7,3.28570—INGOOIGEM",Penthouseforsale,141,3,,74,No,,,,,,,
410,Immoweb code : 9308427,360000€,ChemindelaCarrière211420—Braine-l'Alleud,Apartmentforsale,110,2,Hyper equipped,,No,,,,,,No,
411,Immoweb code : 9296256,Reserve price : 80000€,Helmstraat12140—Antwerp,Apartmentforsale,61,1,,,,,,,,2,,
412,Immoweb code : 9295141,370000€,1200—Woluwe-Saint-Lambert|Askfortheexactaddress,Apartmentforsale,101,2,Installed,10,No,,,,,,No,Good
413,Immoweb code : 9294749,370000€,LouisMarcelisstraat161970—Wezembeek-Oppem,Apartmentforsale,105,3,,10,,,,,,,No,
414,Immoweb code : 9294750,371000€,LouisMarcelisstraat161970—Wezembeek-Oppem,Apartmentforsale,105,3,,12,,,,,,,No,
415,Immoweb code : 9294748,378000€,LouisMarcelisstraat161970—Wezembeek-Oppem,Apartmentforsale,108,3,,10,,,,,,,No,
416,Immoweb code : 9313774,335000€,NieuweSteenweg222Box03.018420—DeHaan,Duplexforsale,77,2,Hyper equipped,3,No,,,,,,,As new
417,Immoweb code : 9242072,301300€,"Zultseweg141,8790—Waregem",Apartmentforsale,110,2,Installed,24,No,,,,,2,No,Good
418,Immoweb code : 9259203,309900€,Vaartdijkstraat18/2.1.28000—Brugge,Apartmentforsale,97,2,Installed,13,No,,,,,,No,As new
419,Immoweb code : 9198596,315000€,Oogststraat2392532600—Berchem,Apartmentforsale,102,1,Installed,33,No,,,1840,,2,No,As new
420,Immoweb code : 9242071,318000€,"Zultseweg141,8790—Waregem",Apartmentforsale,116,2,Installed,27,No,,,,,2,No,Good
421,Immoweb code : 8938110,319800€,kerkstraat36/C0.5a2970—'sGravenwezel,Apartmentforsale,,2,Installed,11,No,,,,,4,No,As new
422,Immoweb code : 9300541,325000€,1420—Braine-l'Alleud|Askfortheexactaddress,Apartmentforsale,145,3,Hyper equipped,11,,,,,,,No,Good
423,Immoweb code : 9198594,365000€,Oogststraat2392532600—Berchem,Apartmentforsale,117,2,Installed,14,No,,,1840,,2,No,As new
424,Immoweb code : 9302706,388000€,Conduitsteeg19000—Gent,Apartmentforsale,118,2,,,,,,,,,No,As new
425,Immoweb code : 9198389,395000€,"OudeVijvestraat25,8790—Waregem",Penthouseforsale,149,3,Installed,40,No,,,,,4,No,Good
426,Immoweb code : 9318176,325000€,Weversstraat169700—Eine,Apartmentforsale,165,3,,,,,,,,,No,
427,Immoweb code : 9307989,395000€,Houtmarktstraat751770—Liedekerke,Duplexforsale,142,3,Installed,11,No,,,49,,,,
428,Immoweb code : 9310042,395000€,AvenueGabrielEmileLebonxxx1160—Auderghem,Apartmentforsale,110,2,Hyper equipped,,,1,1,,,3,,As new
429,Immoweb code : 9297486,Reserve price : 205000€,Statiestraat17app1R2547—Lint,Apartmentforsale,97,2,Installed,,,,,,,2,,
430,Immoweb code : 9312769,335000€,9000—Gent|Askfortheexactaddress,Serviceflatforsale,72,2,Not installed,,No,,,,,,,
431,Immoweb code : 9298589,365000€,AvenueBourgmestreJeanHerinckx11180—Uccle,Apartmentforsale,110,3,Installed,15,No,,,,,3,No,To renovate
432,Immoweb code : 9299623,330000€,Avenuedel'expositionuniverselle43Box91083—Ganshoren,Duplexforsale,125,3,,30,,,,,,1,,Good
433,Immoweb code : 9191658,Reserve price : 70000€,QuaiSaint-Léonard193d4000—Liège,Apartmentforsale,88,2,,,,,,,,,,To renovate
434,Immoweb code : 9239580,Reserve price : 100000€,ClosduSartay244053—Embourg,Apartmentforsale,,3,Installed,,,,,,,,,As new
435,Immoweb code : 9274862,Reserve price : 130000€,Schoonbroek1462180—Antwerp,Apartmentforsale,85,2,,,,,,,,2,,To be done up
436,Immoweb code : 9269974,Reserve price : 135000€,RueSaint-Nicolas3494420—Saint-Nicolas,Duplexforsale,,2,,60,,,,,,2,,Good
437,Immoweb code : 9258583,Reserve price : 140000€,RueduMonument44130—Esneux,Triplexforsale,166,4,Installed,,,,,,,3,,As new
438,Immoweb code : 9257867,Reserve price : 145000€,avenuedeLaeken501090—Jette,Apartmentforsale,,2,Installed,4,,,,,,,,To be done up
439,Immoweb code : 9235840,Reserve price : 185000€,Jagersdreef721640—Rhode-Saint-Genèse,Apartmentforsale,101,3,,,,,,,,4,,
440,Immoweb code : 9267285,Reserve price : 210000€,AvenueJusticeBroquet21310—LaHulpe,Apartmentforsale,,2,,,,,,,,,,To renovate
441,Immoweb code : 8991263,301000€,RueduGonhy614100—BONCELLES,Penthouseforsale,94,2,Installed,20,No,,,,,,,
442,Immoweb code : 9208204,305000€,TheodoorSevenslaan828500—Kortrijk,Apartmentforsale,136,3,,,No,,,,,,No,As new
443,Immoweb code : 9282941,310000€,1000—Bruxelles|Askfortheexactaddress,Apartmentforsale,96,2,Installed,6,,,,,,2,No,Good
444,Immoweb code : 9286435,315000€,1040—Etterbeek|Askfortheexactaddress,Duplexforsale,90,2,Hyper equipped,,,,,,,2,,Just renovated
445,Immoweb code : 9167069,325000€,Dennenlaan41700—Dilbeek,Apartmentforsale,115,2,,,,,,,,,No,As new
446,Immoweb code : 9068750,325000€,Doornikselaan7/4.28500—Kortrijk,Apartmentforsale,140,2,,,,,,,,,No,As new
447,Immoweb code : 9254862,329000€,"Erembodegemstraat4,A0.29300—Aalst",Groundfloorforsale,107,3,Hyper equipped,28,No,,,,,4,,
448,Immoweb code : 9288695,330000€,1200—Woluwe-Saint-Lambert|Askfortheexactaddress,Apartmentforsale,100,2,Semi equipped,2,No,,,,,,No,To renovate
449,Immoweb code : 9124788,335000€,1020—Laeken|Askfortheexactaddress,Duplexforsale,110,3,Hyper equipped,,,,,,,,,As new
450,Immoweb code : 9014541,335000€,AvenueduChateau1141081—Koekelberg,Duplexforsale,116,3,Hyper equipped,11,,,,,,,No,Good
451,Immoweb code : 8955633,349000€,RuedelaMontagne52A1000—Bruxelles,Apartmentforsale,,1,Hyper equipped,2,No,,,,,2,No,
452,Immoweb code : 9282426,349000€,Begijnhoflaan422/19000—Gent,Apartmentforsale,79,2,Installed,,No,,,,,,,Good
453,Immoweb code : 9278275,349900€,Desguinlei228/1022018—Antwerp,Apartmentforsale,83,2,Hyper equipped,38,No,,,,,2,No,As new
454,Immoweb code : 9278273,349900€,Desguinlei228/1012018—Antwerp,Apartmentforsale,83,2,Hyper equipped,38,No,,,,,2,No,As new
455,Immoweb code : 9194902,350000€,1410—Waterloo|Askfortheexactaddress,Apartmentforsale,85,2,USA hyper equipped,12,No,,,,,4,No,As new
456,Immoweb code : 9194901,350000€,1420—Braine-l'Alleud|Askfortheexactaddress,Apartmentforsale,85,2,USA hyper equipped,12,No,,,,,4,No,As new
457,Immoweb code : 9219623,350000€,Brouwersvliet18A/32000—Antwerp,Apartmentforsale,110,2,Hyper equipped,,No,,,,,2,No,Just renovated
458,Immoweb code : 9231988,354000€,"grondwetlaan15,9040—Sint-Amandsberg",Apartmentforsale,140,4,Installed,8,No,,,,,,,As new
459,Immoweb code : 8991262,360000€,RueduGonhy614100—BONCELLES,Penthouseforsale,113,3,Installed,19,No,,,,,,,
460,Immoweb code : 8993656,369000€,RueduGonhy614100—BONCELLES,Apartmentforsale,113,3,Installed,40,No,,,,,,,
461,Immoweb code : 9232970,370000€,1030—Schaerbeek|Askfortheexactaddress,Apartmentforsale,110,2,Hyper equipped,6,No,,,,,,No,Good
462,Immoweb code : 9246403,370000€,"Onze-Lieve-Vrouwstraat15,3020—Herent",Apartmentforsale,130,3,Installed,18,No,,,,,2,No,Good
463,Immoweb code : 8874224,370000€,Franslaan85/01.018620—Nieuwpoort,Apartmentforsale,105,2,Hyper equipped,,No,,,,,,No,
464,Immoweb code : 9252507,379000€,Diestsestraat226/03033000—Leuven,Duplexforsale,71,1,,,,,,,,,No,As new
465,Immoweb code : 9185944,379000€,Natiënlaan65/128300—Knokke,Duplexforsale,75,2,,,,,,,,,No,As new
466,Immoweb code : 9288567,389000€,ThomasEdisonstraat9040—GentSint-Amandsberg,Apartmentforsale,115,3,Hyper equipped,11,,,,,,,,As new
467,Immoweb code : 9239527,395000€,DeBruynstraat61210—St-Josse-Ten-Noode,Apartmentforsale,81,2,Installed,,Yes,,,,,,,As new
468,Immoweb code : 9296207,Reserve price : 158000€,LangeLozanastraat2462018—Antwerp,Apartmentforsale,100,2,Installed,,,,,,,,,
469,Immoweb code : 9295351,359000€,EmielBanningstraat10Box12000—Antwerp,Groundfloorforsale,88,1,Hyper equipped,,,,,20,,2,,Good
470,Immoweb code : 9294644,From 295956€ To 416684€,Stadsomvaart78/843500—Hasselt,Res.Strael,,,,,,,,,,,,
471,Immoweb code : 9289900,301000€,BurgemeesterVercruysselaan12Box338500—Kortrijk,Apartmentforsale,98,2,Installed,14,No,,,,,2,,
472,Immoweb code : 9141303,325000€,RueduPlanIncline594000—Liege,Apartmentforsale,121,3,Hyper equipped,10,,,,30,,,No,As new
473,Immoweb code : 9140427,340000€,1340—Ottignies|Askfortheexactaddress,Groundfloorforsale,97,2,Installed,33,No,,,175,,,,
474,Immoweb code : 9133667,346700€,Heidebaan130BoxC029100—Sint-Niklaas,Apartmentforsale,112,2,,41,,,,59,,2,,As new
475,Immoweb code : 9140426,365000€,1340—Ottignies|Askfortheexactaddress,Groundfloorforsale,100,2,Installed,33,No,,,176,,2,,
476,Immoweb code : 9289896,375000€,BurgemeesterVercruysselaan12Box218500—Kortrijk,Apartmentforsale,124,3,Installed,23,No,,,,,2,,
477,Immoweb code : 9105784,380000€,Ruedelalisière-C.0.31340—Ottignies-Louvainla-Neuve,Groundfloorforsale,99,2,USA hyper equipped,22,,,,160,,,,As new
478,Immoweb code : 9289898,380000€,BurgemeesterVercruysselaan12Box318500—Kortrijk,Apartmentforsale,124,3,Installed,25,No,,,,,2,,
479,Immoweb code : 9289894,394000€,BurgemeesterVercruysselaan12Box118500—Kortrijk,Apartmentforsale,148,3,Installed,25,No,,,,,2,,
480,Immoweb code : 9212738,394500€,Tondelierlaan29000—Gent,Apartmentforsale,116,2,,10,No,,,,,,No,
481,Immoweb code : 8698280,398000€,JozefVanDamstraat23Box0221930—Zaventem,Apartmentforsale,129,3,Hyper equipped,18,,,,,,2,,As new
482,Immoweb code : 9318458,399000€,1050—Ixelles|Askfortheexactaddress,Penthouseforsale,74,2,USA hyper equipped,,No,,,,,2,No,As new
483,Immoweb code : 9305777,375000€,Janseniusstraat10/1A8900—Ieper,Apartmentforsale,132,2,,,No,,,,,,,
484,Immoweb code : 9297048,345000€,Holstraat61Boxbus68790—Waregem,Apartmentforsale,114,2,Installed,34,No,,,,,,,
485,Immoweb code : 9297050,395000€,Holstraat61Boxbus88790—Waregem,Apartmentforsale,134,3,Installed,17,No,,,,,,,
486,Immoweb code : 9297046,395000€,Holstraat59Boxbus118790—Waregem,Apartmentforsale,150,3,Installed,6,No,,,,,,,
487,Immoweb code : 9296979,399000€,LangeLobroekstraat2542060—Antwerp,Duplexforsale,150,2,USA hyper equipped,5,No,,,15,,2,,As new
488,Immoweb code : 9314991,319000€,EbergisteDeDeynestraat9000—Gent,Apartmentforsale,92,2,Installed,,No,,,,,,No,As new
489,Immoweb code : 9312304,Reserve price : 120000€,Kerkstraat1119255—Buggenhout,Apartmentforsale,,2,Installed,,,,,,,,,As new
490,Immoweb code : 9300021,345000€,Kerkstraat988370—Blankenberge,Apartmentforsale,119,2,Installed,11,No,,,,,2,,
491,Immoweb code : 9298075,322000€,ElfdeLiniestraat15Box14.33500—Hasselt,Penthouseforsale,70,1,,18,No,,,,,1,No,
492,Immoweb code : 9303214,325000€,1200—Sint-Stevens-Woluwe|Askfortheexactaddress,Apartmentforsale,100,3,USA hyper equipped,22,No,,,,,,Yes,Good
493,Immoweb code : 9235966,30000€ + 138€ per month,8450—Bredene|Askfortheexactaddress,Apartmentforsale,37,1,Installed,,No,,,,,2,,
494,Immoweb code : 9284910,Reserve price : 264000€,PrinsFiliplaan22550—Kontich,Apartmentforsale,125,3,Installed,42,,,,,,,,
495,Immoweb code : 9284912,Reserve price : 284000€,PrinsFiliplaan22550—Kontich,Apartmentforsale,125,3,Installed,42,,,,,,,,
496,Immoweb code : 9276648,310000€,DeBolle6/4.28301—Heist-aan-Zee,Duplexforsale,,2,Hyper equipped,,No,,,,,2,No,As new
497,Immoweb code : 8897626,312947€,GistelseSteenweg529/B1018200—Sint-Andries,Apartmentforsale,94,2,Installed,17,No,,,,,,No,
498,Immoweb code : 9262391,315000€,Weststraat178370—Blankenberge,Apartmentforsale,77,2,Installed,,No,,,,,2,,
499,Immoweb code : 8051973,324000€,D'Arconatistraat771700—Dilbeek,Apartmentforsale,84,1,,,No,,,,,,,
500,Immoweb code : 9075097,325000€,1000—Bruxelles|Askfortheexactaddress,Apartmentforsale,95,2,Installed,,No,,,,,,No,As new
501,Immoweb code : 9075096,325000€,1050—Ixelles|Askfortheexactaddress,Apartmentforsale,95,2,Installed,,No,,,,,,No,As new
502,Immoweb code : 9260762,325000€,"Placedesalm2,116690—Vielsalm",Apartmentforsale,103,2,Installed,20,Yes,,,,,2,No,As new
503,Immoweb code : 9276202,337000€,Zandstraat25/18200—Sint-Andries,Apartmentforsale,99,2,,,,,,,,,No,As new
504,Immoweb code : 9241111,339000€,"'s-Gravenstraat57,8000—Brugge",Loftforsale,142,3,Installed,24,No,,,,,2,,Good
505,Immoweb code : 9040104,339000€,"Zeedijk119,8400—Oostende",Apartmentforsale,67,2,Installed,,No,,,,,2,No,Good
506,Immoweb code : 9134393,344000€,Centrum181540—Herne,Apartmentforsale,146,3,,,No,,,,,,,
507,Immoweb code : 9262370,345000€,Vanderstichelenstraat498370—Blankenberge,Apartmentforsale,85,2,Installed,,No,,,,,2,,
508,Immoweb code : 8943227,347500€,RueAugusteLannoy10BoxNJD2211435—Mont-Saint-Guibert,Apartmentforsale,112,2,Hyper equipped,27,No,,,,,,No,Good
509,Immoweb code : 9280843,350000€,Brouwersvliet18Box4012000—Antwerp,Apartmentforsale,110,2,Hyper equipped,,No,,,,,2,,As new
510,Immoweb code : 9262395,365000€,Vanderstichelenstraat498370—Blankenberge,Apartmentforsale,85,2,Installed,,No,,,,,2,,
511,Immoweb code : 8943803,385000€,"RueCourbevoie8,JDC6C3031348—Louvain-La-Neuve",Apartmentforsale,91,2,Installed,,No,,,,,,No,As new
512,Immoweb code : 9197830,395000€,Rijnpoortvest22000—Antwerp,Duplexforsale,118,3,Installed,25,No,,,,,2,No,As new
513,Immoweb code : 9241380,398000€,2900—Schoten|Askfortheexactaddress,Duplexforsale,134,2,Installed,14,No,,,,,3,,
514,Immoweb code : 9296889,399000€,1310—LaHulpe|Askfortheexactaddress,Apartmentforsale,107,3,Hyper equipped,13,,,,,,,,As new
515,Immoweb code : 9280311,From 3500€ To 580000€,MariaVerbraekenstraat72070—Burcht,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
516,Immoweb code : 9079753,From 5000€ To 445000€,"Aartshertogstraat92,8400—Oostende",NieuwbouwprojectResidentieBelAirI,,,,,,,,,,,,
517,Immoweb code : 9072653,From 18000€ To 335000€,Legeweg988200—Sint-Andries,ST-ANDRIES:EXCLUSIEVENIEUWBOUWRESIDENTIEMET18,,,,,,,,,,,,
518,Immoweb code : 9124881,From 24000€ To 349000€,1070—Anderlecht|Askfortheexactaddress,DUPUIS65,,,,,,,,,,,,
519,Immoweb code : 9235799,From 31800€ To 318000€,1070—Anderlecht|Askfortheexactaddress,PROJETNINOVE,,,,,,,,,,,,
520,Immoweb code : 6977055,From 49500€ To 384000€,AlfonsPieterslaan28BoxB18400—Oostende,Longchamps,,,,,,,,,,,,
521,Immoweb code : 7656562,From 55000€ To 444000€,Langestraat538620—Nieuwpoort,ResidentieFilou,,,,,,,,,,,,
522,Immoweb code : 9048164,From 79000€ To 380000€,ChausséedeCharleroi5030—Gembloux,Urbana,,,,,,,,,,,,
523,Immoweb code : 9273922,From 90000€ To 355000€,"Velle80,9140—Temse",VelleVista,,,,,,,,,,,,
524,Immoweb code : 7016565,From 132400€ To 910000€,2000—Antwerp|Askfortheexactaddress,NewYorkResidence,,,,,,,,,,,,
525,Immoweb code : 8804242,From 135000€ To 340000€,6900—Marche-en-Famenne|Askfortheexactaddress,CentralPark-BlocC,,,,,,,,,,,,
526,Immoweb code : 8639895,From 138600€ To 399000€,Mercatorplein9150—KruibekeRupelmonde,WoonprojectGérard,,,,,,,,,,,,
527,Immoweb code : 8902380,From 140000€ To 395000€,Sint-Niklaasstraat8900—Ieper,Gloria,,,,,,,,,,,,
528,Immoweb code : 9244394,From 140118€ To 355470€,HendrikConsciencestraat38800—Roeselare,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
529,Immoweb code : 9187743,From 140118€ To 377200€,"HendrikConsciencestraat7,8800—Roeselare",BEL-FORDBLOKB,,,,,,,,,,,,
530,Immoweb code : 8828091,From 140118€ To 377200€,HendrikConsciencestraat128800—Roeselare,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
531,Immoweb code : 8818266,From 146500€ To 342300€,Barelstraat1122880—Bornem,Barl'lo,,,,,,,,,,,,
532,Immoweb code : 8404059,From 146731€ To 370955€,Routed'Ath1937050—Jurbise,PROJETJURBISE,,,,,,,,,,,,
533,Immoweb code : 8759879,From 148000€ To 318283€,Bergstrasse4700—Eupen,LOTENPARK,,,,,,,,,,,,
534,Immoweb code : 8237901,From 149000€ To 369000€,Stationsstraat38530—Harelbeke,ResidentieCITYPARK,,,,,,,,,,,,
535,Immoweb code : 9178639,From 154000€ To 390000€,Brouwerijstraat9300—Aalst,ResidentieClavis,,,,,,,,,,,,
536,Immoweb code : 8289362,From 159925€ To 306650€,RueDesXivVergess2264000—Rocourt,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
537,Immoweb code : 7727974,From 160000€ To 369500€,Kasteelstraat559620—Zottegem,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
538,Immoweb code : 8496650,From 161220€ To 365000€,8792—Desselgem|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
539,Immoweb code : 9020615,From 162750€ To 399300€,Rijksweg3058710—Wielsbeke,Michel&Maurice,,,,,,,,,,,,
540,Immoweb code : 9255807,From 165000€ To 420000€,ruedeNalinnes2596001—Marcinelle,ValAuBois,,,,,,,,,,,,
541,Immoweb code : 8804190,From 165000€ To 370000€,6900—Marche-en-Famenne|Askfortheexactaddress,CentralPark-BlocA,,,,,,,,,,,,
542,Immoweb code : 9286464,From 166500€ To 309500€,Grand'RoutedeMons667334—Saint-GhislainHautrage,Grand'RoutedeMons66,,,,,,,,,,,,
543,Immoweb code : 8931266,From 169000€ To 559000€,"Zoutziederstraat0,8400—Oostende",O'Duin,,,,,,,,,,,,
544,Immoweb code : 8787746,From 170000€ To 329500€,AvenueLouisLibert794920—Aywaille,Résidencedel'Amblève-APPARTEMENTS,,,,,,,,,,,,
545,Immoweb code : 9239097,From 171000€ To 345000€,Avenuedu8mars1480—Tubize,ConfluentsCôtéRivage-Opale,,,,,,,,,,,,
546,Immoweb code : 9206775,From 171600€ To 350000€,RueTrémouroux1181360—Perwez,LesHautsdeTrémouroux,,,,,,,,,,,,
547,Immoweb code : 8677649,From 172260€ To 357128€,Stationsplein68770—Ingelmunster,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
548,Immoweb code : 9062490,From 173200€ To 695000€,QuaiAndreïSakharov317500—Tournai,Appartementsneufs,,,,,,,,,,,,
549,Immoweb code : 8671412,From 174000€ To 360000€,RueSteyls/RueEmileDelva1020—Laeken,Steyls,,,,,,,,,,,,
550,Immoweb code : 8798417,From 174000€ To 329500€,4920—Aywaille|Askfortheexactaddress,RESIDENCEDEl'AMBLEVE-APPARTEMENTS-TREVIRASQ,,,,,,,,,,,,
551,Immoweb code : 9048223,From 176000€ To 445000€,RuedesBonnesVilles4020—Liege,Bavière-Appartements,,,,,,,,,,,,
552,Immoweb code : 9083951,From 179000€ To 349000€,2870—Puurs-Sint-Amands|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
553,Immoweb code : 9221754,From 179000€ To 365000€,Rietvoornstraat108530—Harelbeke,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
554,Immoweb code : 9091801,From 179000€ To 319000€,Hemelrijkstraat269140—Steendorp,ResidentieDeKozze,,,,,,,,,,,,
555,Immoweb code : 9178664,From 179075€ To 381434€,Akkerstraat99060—Zelzate,ResidentieAkker,,,,,,,,,,,,
556,Immoweb code : 8822828,From 179900€ To 316500€,Bassinstraat-Hoek2850—Boom,BrigBoom,,,,,,,,,,,,
557,Immoweb code : 8807540,From 180000€ To 480000€,RueduBayBonnet4620—Fleron,LaFolieDouce,,,,,,,,,,,,
558,Immoweb code : 8392395,From 180000€ To 378000€,Weststraat178370—Blankenberge,ResidentieHampton,,,,,,,,,,,,
559,Immoweb code : 9189134,From 180000€ To 370000€,"Izegemsestraat90,8800—Roeselare",STERRUM,,,,,,,,,,,,
560,Immoweb code : 8815481,From 181617€ To 333425€,Blerebergstraat493390—Tielt-Winge,"Residentie""Blereberg""",,,,,,,,,,,,
561,Immoweb code : 8445878,From 181888€ To 376203€,Dorpstraat609140—TemseElversele,ResidentieMargritte,,,,,,,,,,,,
562,Immoweb code : 9291507,From 182000€ To 311000€,Veldhoekstraat28020—Waardamme,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
563,Immoweb code : 8855820,From 186706€ To 320090€,"Rumbeeksesteenweg392,8800—Rumbeke",WoonprojectBrouweryGebouwA,,,,,,,,,,,,
564,Immoweb code : 8804214,From 188900€ To 417500€,6900—Marche-en-Famenne|Askfortheexactaddress,CentralPark-BlocB,,,,,,,,,,,,
565,Immoweb code : 8597753,From 189000€ To 799000€,Triomflaan2111160—Auderghem,Deltaview-Appartementen,,,,,,,,,,,,
566,Immoweb code : 9082356,From 189500€ To 381500€,Smedenpoort19880—Aalter,Smedenpoort-STADSWAAG,,,,,,,,,,,,
567,Immoweb code : 9168969,From 190000€ To 339000€,Langemarkstraat35-378980—Zonnebeke,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
568,Immoweb code : 8002591,From 190000€ To 315000€,BroederMareslaan9620—Zottegem,ResidentieLeon,,,,,,,,,,,,
569,Immoweb code : 9257223,From 190000€ To 310000€,Abdijstraat699700—Oudenaarde,ResidentieJames,,,,,,,,,,,,
570,Immoweb code : 8996311,From 190000€ To 310000€,"Abdijstraat69,9700—Ename",James,,,,,,,,,,,,
571,Immoweb code : 7899353,From 192500€ To 385500€,rueJeanKurtz4800—Stembert,PrésCarats,,,,,,,,,,,,
572,Immoweb code : 9271160,From 195000€ To 315000€,Ruedel'Espinette6230—Pont-à-Celles,ProjetCocoonAppartement,,,,,,,,,,,,
573,Immoweb code : 9262443,From 195000€ To 385000€,Vanderstichelenstraat518370—Blankenberge,HAMPTONII,,,,,,,,,,,,
574,Immoweb code : 8792942,From 195000€ To 735000€,Doornstraat-Trakelweg8500—Kortrijk,Senzafine,,,,,,,,,,,,
575,Immoweb code : 8968642,From 196000€ To 319000€,Balansstraat282018—Antwerp,POORTOP'TZUID,,,,,,,,,,,,
576,Immoweb code : 8705181,From 196000€ To 369000€,FransVanHombeeckplein2600—Berchem,HillYard,,,,,,,,,,,,
577,Immoweb code : 8719196,From 196000€ To 329000€,3300—Tienen|Askfortheexactaddress,'tConvent,,,,,,,,,,,,
578,Immoweb code : 9252778,From 198500€ To 399000€,HoekBrusselsesteenweg-RobertLariellestraat2131500—Halle,DeStroppen,,,,,,,,,,,,
579,Immoweb code : 9244395,199000€,Noordstraat598800—Roeselare,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
580,Immoweb code : 9278379,From 199000€ To 330000€,LandbouwersstraatZN9100—Sint-Niklaas,NieuwbouwprojectresidentieKemp,,,,,,,,,,,,
581,Immoweb code : 8985462,From 199000€ To 330000€,Wegvoeringsstraat609100—Sint-Niklaas,Filteint,,,,,,,,,,,,
582,Immoweb code : 7854663,From 199000€ To 330000€,LeonVermeirestraat1-3-59100—Sint-Niklaas,Filteint-Gebouw3-KEMP,,,,,,,,,,,,
583,Immoweb code : 9268192,From 199000€ To 329000€,SleidingeDorp1369940—Sleidinge,ResidentieSlenneDorpteSleidinge,,,,,,,,,,,,
584,Immoweb code : 9026435,From 199500€ To 310000€,Mechelsesteenweg1672018—Antwerp,ProjectM,,,,,,,,,,,,
585,Immoweb code : 9148700,From 199500€ To 355000€,5000—Namur|Askfortheexactaddress,VILLALEGRANDfév.2021,,,,,,,,,,,,
586,Immoweb code : 9162339,From 199947€ To 398985€,"Koningsstraat12,8800—Rumbeke",RESIDENTIEVERDIS,,,,,,,,,,,,
587,Immoweb code : 8974055,From 202000€ To 336000€,Kallobaan869120—Beveren,CastorPark,,,,,,,,,,,,
588,Immoweb code : 8341661,From 203750€ To 387000€,Kerklaan691830—Machelen,CITYGATE-FASEI,,,,,,,,,,,,
589,Immoweb code : 8673253,From 205000€ To 425000€,Troonstraat2168400—Oostende,O'SEA:Voeljevooraltijdopvakantie,,,,,,,,,,,,
590,Immoweb code : 9067510,From 209000€ To 319000€,Kamerstraat149255—Buggenhout,ResidentieDahlia,,,,,,,,,,,,
591,Immoweb code : 8677653,From 209409€ To 467429€,Tieltstraat398740—Pittem,MaisonCharbon,,,,,,,,,,,,
592,Immoweb code : 7631986,From 209616€ To 384925€,Ruedesfusillés4600—Visé,Domainedesvergers,,,,,,,,,,,,
593,Immoweb code : 9143624,From 210000€ To 535000€,Bouwensstraat372140—Antwerp,B37,,,,,,,,,,,,
594,Immoweb code : 8958921,From 210947€ To 307125€,Kloosterstraat2660—Hoboken,JARDIN,,,,,,,,,,,,
595,Immoweb code : 9226974,From 211500€ To 897183€,Mechelsesteenweg1672018—Antwerp,ProjectM,,,,,,,,,,,,
596,Immoweb code : 8493879,From 212000€ To 481831€,"Ommegangstraat66,9800—Deinze",Torck,,,,,,,,,,,,
597,Immoweb code : 9253065,From 212000€ To 481831€,Liefkemeirestraat9800—Deinze,Torck-Appartementen,,,,,,,,,,,,
